ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	13/1559	39/12465	0.000606821788884548	0.001661249748778	0.000831652581952247	367/2099/7101/2908/4929/5467/5468/5914/5915/5916/7067/7068/7421	13	ann_GO0006915.txt.txt
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	11/1559	30/12465	0.000635685967770686	0.00173454444166376	0.000868345271071799	847/2308/2309/3065/3066/3630/2908/10891/25942/4088/6648	11	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	11/1559	30/12465	0.000635685967770686	0.00173454444166376	0.000868345271071799	207/208/2033/3065/3066/3622/84289/5608/5300/5371/7157	11	ann_GO0006915.txt.txt
Hedgehog Signaling Pathway%WikiPathways_20190910%WP4249%Homo sapiens	Hedgehog Signaling Pathway%WikiPathways_20190910%WP4249%Homo sapiens	14/1559	44/12465	0.000645052099472667	0.00175433021807402	0.000878250399454589	408/409/596/894/8452/2619/2736/2737/64399/3549/4036/6469/6608/8405	14	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER	14/1559	44/12465	0.000645052099472667	0.00175433021807402	0.000878250399454589	3065/4609/142/6233/5054/6498/4088/22938/7027/7029/7311/7314/7316/7323	14	ann_GO0006915.txt.txt
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	10/1559	26/12465	0.000723225922795235	0.00196371817662405	0.000983073913490293	5499/23645/6233/4088/7040/7046/7048/7311/7314/7316	10	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_15_SIGNALING	REACTOME_INTERLEUKIN_15_SIGNALING	7/1559	14/12465	0.000727419280306542	0.00196866000983451	0.000985547887287476	3560/3718/6464/6654/6655/6774/6777	7	ann_GO0006915.txt.txt
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	7/1559	14/12465	0.000727419280306542	0.00196866000983451	0.000985547887287476	1387/2033/3456/9641/3661/3665/7187	7	ann_GO0006915.txt.txt
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	12/1559	35/12465	0.00073417507984769	0.00198370758545166	0.000993080984055936	100/695/916/958/959/8517/3575/3718/3932/5788/5896/7374	12	ann_GO0006915.txt.txt
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	38/1559	180/12465	0.000745457302483248	0.00201091652816213	0.00100670228782077	317/581/27113/627/836/841/842/1385/10488/90993/1387/54205/2033/2876/2902/3065/3066/3092/3064/55081/3708/4719/4722/5436/5468/10891/5481/5978/25942/291/292/293/6647/6648/7052/7157/7416/7417	38	ann_GO0006915.txt.txt
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	23/1559	92/12465	0.000757014722235831	0.0020387782860215	0.00102065040301448	88/8874/815/817/1385/2066/2902/2903/3265/3845/5594/5595/4137/4747/5170/9647/5562/5563/5924/6195/6196/6197/6714	23	ann_GO0006915.txt.txt
NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	9/1559	22/12465	0.000789309306289043	0.00211545095175044	0.0010590341682885	952/3620/64802/142/10038/23411/22933/23409/23408	9	ann_GO0006915.txt.txt
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	9/1559	22/12465	0.000789309306289043	0.00211545095175044	0.0010590341682885	983/1869/5515/5516/5518/5519/5925/7027/7029	9	ann_GO0006915.txt.txt
Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	9/1559	22/12465	0.000789309306289043	0.00211545095175044	0.0010590341682885	9370/3551/5594/5599/2475/3651/5580/5590/7124	9	ann_GO0006915.txt.txt
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells%WikiPathways_20190910%WP4301%Homo sapiens	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells%WikiPathways_20190910%WP4301%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.00214061361844691	0.00107163106814797	369/673/3265/3845/5594/5595/10015/5894	8	ann_GO0006915.txt.txt
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	8/1559	18/12465	0.000805149426106613	0.00214061361844691	0.00107163106814797	1385/2903/3065/3066/4204/4851/5770/25942	8	ann_GO0006915.txt.txt
REACTOME_SHC_MEDIATED_CASCADE:FGFR3	REACTOME_SHC_MEDIATED_CASCADE:FGFR3	8/1559	18/12465	0.000805149426106613	0.00214061361844691	0.00107163106814797	26281/2249/2253/2261/3265/3845/6464/6654	8	ann_GO0006915.txt.txt
Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds%WikiPathways_20190910%WP3664%Homo sapiens	Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds%WikiPathways_20190910%WP3664%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.00214061361844691	0.00107163106814797	324/8312/1499/2932/51176/4035/6424/7471	8	ann_GO0006915.txt.txt
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.00214061361844691	0.00107163106814797	207/3397/5594/5595/4088/6615/6591/7040	8	ann_GO0006915.txt.txt
Calcium Regulation in the Cardiac Cell%WikiPathways_20190910%WP536%Homo sapiens	Calcium Regulation in the Cardiac Cell%WikiPathways_20190910%WP536%Homo sapiens	33/1559	151/12465	0.000866992541779486	0.00230134500289947	0.00115209619446571	148/309/408/409/811/815/817/2697/10804/2771/2773/2782/2792/2869/3708/3745/5578/5579/5580/5581/5582/5583/5588/5590/5587/6262/2810/7529/7531/7532/7533/10971/7534	33	ann_GO0006915.txt.txt
REACTOME_EGFR_DOWNREGULATION	REACTOME_EGFR_DOWNREGULATION	11/1559	31/12465	0.000875136893655186	0.00231925256641207	0.00116106105447106	8874/685/867/998/1956/6233/30011/10253/7311/7314/7316	11	ann_GO0006915.txt.txt
Interleukin-1 Induced Activation of NF-kappa-B%WikiPathways_20190910%WP3656%Homo sapiens	Interleukin-1 Induced Activation of NF-kappa-B%WikiPathways_20190910%WP3656%Homo sapiens	6/1559	11/12465	0.000999615527135089	0.00262814922268956	0.00131570047695318	3552/3654/4790/5590/8878/7189	6	ann_GO0006915.txt.txt
REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4	6/1559	11/12465	0.000999615527135089	0.00262814922268956	0.00131570047695318	695/929/23643/4615/7097/7099	6	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	6/1559	11/12465	0.000999615527135089	0.00262814922268956	0.00131570047695318	91/130399/10637/7044/4838/6997	6	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_LEPTIN	REACTOME_SIGNALING_BY_LEPTIN	6/1559	11/12465	0.000999615527135089	0.00262814922268956	0.00131570047695318	8660/3717/3952/9021/6774/6777	6	ann_GO0006915.txt.txt
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	6/1559	11/12465	0.000999615527135089	0.00262814922268956	0.00131570047695318	9641/8517/4792/51588/5970/10210	6	ann_GO0006915.txt.txt
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING	22/1559	89/12465	0.00114688018645838	0.00301035241347918	0.00150703851669368	815/817/1020/1385/2771/2773/2782/2792/3708/5594/5136/5153/5499/5515/5516/5518/5519/5533/5534/5578/5580/5582	22	ann_GO0006915.txt.txt
Hippo-Yap signaling pathway%WikiPathways_20190910%WP4537%Homo sapiens	Hippo-Yap signaling pathway%WikiPathways_20190910%WP4537%Homo sapiens	9/1559	23/12465	0.00115405915308786	0.00301035241347918	0.00150703851669368	3627/9113/26524/9448/10397/4771/60485/6788/10971	9	ann_GO0006915.txt.txt
REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	9/1559	23/12465	0.00115405915308786	0.00301035241347918	0.00150703851669368	3065/142/6233/6498/4088/7311/7314/7316/7323	9	ann_GO0006915.txt.txt
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	9/1559	23/12465	0.00115405915308786	0.00301035241347918	0.00150703851669368	2255/26281/2249/2253/2260/10818/3265/3845/6654	9	ann_GO0006915.txt.txt
REACTOME_SHC_MEDIATED_CASCADE:FGFR2	REACTOME_SHC_MEDIATED_CASCADE:FGFR2	9/1559	23/12465	0.00115405915308786	0.00301035241347918	0.00150703851669368	2255/26281/2249/2253/2263/3265/3845/6464/6654	9	ann_GO0006915.txt.txt
REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING	REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING	11/1559	32/12465	0.0011846053486386	0.00308034525609943	0.00154207823803969	207/208/9459/695/998/2782/2792/5058/5170/5294/387	11	ann_GO0006915.txt.txt
REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	11/1559	32/12465	0.0011846053486386	0.00308034525609943	0.00154207823803969	3065/4609/6233/5054/4088/22938/7027/7029/7311/7314/7316	11	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	7/1559	15/12465	0.00121731556881736	0.00316044840167135	0.00158217936545078	51428/3661/6233/22954/7311/7314/7316	7	ann_GO0006915.txt.txt
Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	8/1559	19/12465	0.00123930767927425	0.00320251003102178	0.00160323620093029	581/596/3162/3569/5293/5743/5747/7124	8	ann_GO0006915.txt.txt
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	8/1559	19/12465	0.00123930767927425	0.00320251003102178	0.00160323620093029	3672/3688/5788/10507/9037/57556/54209/7305	8	ann_GO0006915.txt.txt
Simplified Depiction of MYD88 Distinct Input-Output Pathway%WikiPathways_20190910%WP3877%Homo sapiens	Simplified Depiction of MYD88 Distinct Input-Output Pathway%WikiPathways_20190910%WP3877%Homo sapiens	8/1559	19/12465	0.00123930767927425	0.00320251003102178	0.00160323620093029	3552/3654/3725/4615/4790/7097/7099/7189	8	ann_GO0006915.txt.txt
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	21/1559	84/12465	0.00126039421856856	0.00325193469456492	0.00162797910853826	324/8312/1499/8454/2932/3065/51176/4609/5515/5516/5518/5519/5716/10197/6233/6934/7088/166/7311/7314/7316	21	ann_GO0006915.txt.txt
Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	12/1559	37/12465	0.00128418580358824	0.00330817429837407	0.00165613370224113	1387/2033/3065/3066/8841/9759/4776/4790/4792/5533/5534/5970	12	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	13/1559	42/12465	0.00133068939627706	0.00342265691228472	0.00171344583217071	207/208/1387/2033/2255/2308/6928/3375/3630/4760/4851/3651/22938	13	ann_GO0006915.txt.txt
Notch Signaling%WikiPathways_20190910%WP268%Homo sapiens	Notch Signaling%WikiPathways_20190910%WP268%Homo sapiens	14/1559	47/12465	0.00133591306747983	0.0034307736516239	0.00171750922314093	6868/51107/83464/1387/28514/3065/3066/3714/23385/4851/4853/5663/5664/171558	14	ann_GO0006915.txt.txt
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	22/1559	90/12465	0.0013422144595048	0.00344162873001308	0.00172294347766906	983/1956/2697/2771/2773/3265/3357/3708/3845/1902/5607/5594/5595/5598/5159/5578/5579/5582/5894/6654/6655/6714	22	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	43/1559	218/12465	0.001491786501946	0.00381924970174138	0.00191198757315691	25/998/8453/6387/7852/1630/3670/8022/89884/4690/8440/8829/9423/5058/5062/5063/10298/57144/56924/5578/5716/10197/387/10921/6091/6092/6134/6135/6154/6233/51065/6188/6189/6194/6201/9353/6586/6654/6655/6714/7311/7314/7316	43	ann_GO0006915.txt.txt
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	15/1559	53/12465	0.00162010311559878	0.00414137298733186	0.00207324849275393	10987/8451/1642/2033/2068/2071/2074/4331/5436/6233/7311/7314/7316/7507/91603	15	ann_GO0006915.txt.txt
Nanoparticle triggered autophagic cell death%WikiPathways_20190910%WP2509%Homo sapiens	Nanoparticle triggered autophagic cell death%WikiPathways_20190910%WP2509%Homo sapiens	9/1559	24/12465	0.00164366785812269	0.00419514611788546	0.00210016832398187	55626/64422/9474/10533/596/8678/3630/51100/7249	9	ann_GO0006915.txt.txt
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	12/1559	38/12465	0.00166634666910027	0.00424649635028779	0.0021258752072441	998/1072/3313/3458/3586/4282/5062/27250/5055/6647/6648/6950	12	ann_GO0006915.txt.txt
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	14/1559	48/12465	0.00167244774002475	0.00425550736303843	0.00213038628814905	57007/6363/6366/6352/1234/1236/6376/1524/3627/6387/3579/2833/7852/5196	14	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	13/1559	43/12465	0.00169230707632276	0.00429944477736518	0.00215238217654334	2255/26281/2249/2253/2263/10818/3265/3845/5290/5295/5335/5436/6654	13	ann_GO0006915.txt.txt
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	19/1559	75/12465	0.00178348675659854	0.00450889155922399	0.0022572351386236	10370/1387/8453/112398/112399/2033/2056/3091/64344/25994/5716/10197/6233/7311/7314/7316/7323/7422/7428	19	ann_GO0006915.txt.txt
IL-10 Anti-inflammatory Signaling Pathway %WikiPathways_20190910%WP4495%Homo sapiens	IL-10 Anti-inflammatory Signaling Pathway %WikiPathways_20190910%WP4495%Homo sapiens	6/1559	12/12465	0.00178833673656985	0.00450889155922399	0.0022572351386236	3162/3586/3552/3569/6772/6774	6	ann_GO0006915.txt.txt
REACTOME_JOSEPHIN_DOMAIN_DUBS	REACTOME_JOSEPHIN_DOMAIN_DUBS	6/1559	12/12465	0.00178833673656985	0.00450889155922399	0.0022572351386236	5071/6233/7311/7314/7316/7415	6	ann_GO0006915.txt.txt
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	6/1559	12/12465	0.00178833673656985	0.00450889155922399	0.0022572351386236	843/841/8772/3551/8517/8737	6	ann_GO0006915.txt.txt
TFs Regulate miRNAs related to cardiac hypertrophy%WikiPathways_20190910%WP1559%Homo sapiens	TFs Regulate miRNAs related to cardiac hypertrophy%WikiPathways_20190910%WP1559%Homo sapiens	6/1559	12/12465	0.00178833673656985	0.00450889155922399	0.0022572351386236	207/208/4790/5534/6774/7040	6	ann_GO0006915.txt.txt
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	8/1559	20/12465	0.00184106011109282	0.00460681557210104	0.00230625772430299	26281/2249/2253/2261/10818/3265/3845/6654	8	ann_GO0006915.txt.txt
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	8/1559	20/12465	0.00184106011109282	0.00460681557210104	0.00230625772430299	867/1499/6233/30011/6714/7311/7314/7316	8	ann_GO0006915.txt.txt
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	8/1559	20/12465	0.00184106011109282	0.00460681557210104	0.00230625772430299	1387/2033/2324/23493/4851/4853/4088/22938	8	ann_GO0006915.txt.txt
REACTOME_RAS_ACTIVATION_UPON_CA2PLUS_INFLUX_THROUGH_NMDA_RECEPTOR	REACTOME_RAS_ACTIVATION_UPON_CA2PLUS_INFLUX_THROUGH_NMDA_RECEPTOR	8/1559	20/12465	0.00184106011109282	0.00460681557210104	0.00230625772430299	88/815/817/2902/3265/3845/4747/5924	8	ann_GO0006915.txt.txt
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling%WikiPathways_20190910%WP732%Homo sapiens	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling%WikiPathways_20190910%WP732%Homo sapiens	8/1559	20/12465	0.00184106011109282	0.00460681557210104	0.00230625772430299	2626/3265/3357/3708/3845/5594/5595/5894	8	ann_GO0006915.txt.txt
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	20/1559	81/12465	0.00191288530603445	0.00477933241372162	0.00239262287010334	8915/84433/8454/3265/3551/8517/3845/10892/6885/4790/4792/5534/5579/5716/10197/5970/6233/7311/7314/7316	20	ann_GO0006915.txt.txt
REACTOME_MYOGENESIS	REACTOME_MYOGENESIS	10/1559	29/12465	0.00191718898622292	0.00478288199720877	0.00239439985774418	25/663/998/1495/1499/5608/1432/4205/4208/4209	10	ann_GO0006915.txt.txt
H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity%WikiPathways_20190910%WP3969%Homo sapiens	H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity%WikiPathways_20190910%WP3969%Homo sapiens	7/1559	16/12465	0.00193202637901694	0.00479825114189985	0.00240209393798356	1019/1499/1869/5469/5366/5925/6659	7	ann_GO0006915.txt.txt
Hedgehog Signaling Pathway%WikiPathways_20190910%WP47%Homo sapiens	Hedgehog Signaling Pathway%WikiPathways_20190910%WP47%Homo sapiens	7/1559	16/12465	0.00193202637901694	0.00479825114189985	0.00240209393798356	2736/2737/3549/10284/6469/25942/6608	7	ann_GO0006915.txt.txt
NAD+ metabolism%WikiPathways_20190910%WP3644%Homo sapiens	NAD+ metabolism%WikiPathways_20190910%WP3644%Homo sapiens	7/1559	16/12465	0.00193202637901694	0.00479825114189985	0.00240209393798356	952/64802/142/23411/22933/23409/23408	7	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_7_SIGNALING	REACTOME_INTERLEUKIN_7_SIGNALING	11/1559	34/12465	0.00207372410932312	0.00514246382267123	0.00257441322044834	3082/3574/3575/8660/3718/5295/5896/8835/6774/6777/85480	11	ann_GO0006915.txt.txt
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	22/1559	93/12465	0.00210770096704922	0.00521891926020098	0.00261268823723776	815/817/960/3135/3383/3458/3659/3661/3663/3665/3717/8554/5371/5580/5770/5771/5777/9021/6672/6772/23321/23087	22	ann_GO0006915.txt.txt
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	12/1559	39/12465	0.00213724661586281	0.00528419096231952	0.00264536446766924	207/9564/2243/2244/2266/5170/5747/5770/6464/6654/6714/6850	12	ann_GO0006915.txt.txt
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	9/1559	25/12465	0.00228658182081071	0.00564499887012644	0.00282599163004331	2255/26281/2249/2253/2263/10818/3265/3845/6654	9	ann_GO0006915.txt.txt
Prader-Willi and Angelman Syndrome%WikiPathways_20190910%WP3998%Homo sapiens	Prader-Willi and Angelman Syndrome%WikiPathways_20190910%WP3998%Homo sapiens	17/1559	66/12465	0.00251604537402545	0.00620225746732276	0.00310496566842274	627/894/1019/1029/1869/2558/2562/51738/2796/3630/4193/4194/4487/4803/5590/5925/7157	17	ann_GO0006915.txt.txt
REACTOME_PI_3K_CASCADE:FGFR1	REACTOME_PI_3K_CASCADE:FGFR1	8/1559	21/12465	0.00265145551143666	0.00652635711197836	0.0032672159901976	2255/26281/2249/2253/2260/10818/5290/5295	8	ann_GO0006915.txt.txt
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY	11/1559	35/12465	0.00268768408116603	0.00660573020837696	0.00330695164138791	64422/84971/9474/10533/8678/11337/3440/3458/3630/5562/5563	11	ann_GO0006915.txt.txt
REACTOME_CA2PLUS_PATHWAY	REACTOME_CA2PLUS_PATHWAY	16/1559	61/12465	0.00272783306766601	0.00669448973263003	0.0033513863132801	192670/815/1499/7976/7855/2782/2792/3708/51176/6885/4609/5534/5578/6934/7481/7474	16	ann_GO0006915.txt.txt
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	7/1559	17/12465	0.00293300042657029	0.00717676653050164	0.00359282306561708	23529/1270/1271/9244/133396/3572/3717	7	ann_GO0006915.txt.txt
REACTOME_PLATELET_SENSITIZATION_BY_LDL	REACTOME_PLATELET_SENSITIZATION_BY_LDL	7/1559	17/12465	0.00293300042657029	0.00717676653050164	0.00359282306561708	7804/1432/5515/5516/5518/5519/5777	7	ann_GO0006915.txt.txt
Estrogen Receptor Pathway%WikiPathways_20190910%WP2881%Homo sapiens	Estrogen Receptor Pathway%WikiPathways_20190910%WP2881%Homo sapiens	6/1559	13/12465	0.00297181213772468	0.00725034755365477	0.00362965909700429	1545/2099/57678/3725/5166/6774	6	ann_GO0006915.txt.txt
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	6/1559	13/12465	0.00297181213772468	0.00725034755365477	0.00362965909700429	351/3146/3958/5594/5595/6285	6	ann_GO0006915.txt.txt
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	17/1559	67/12465	0.00298675251772013	0.00727609754316841	0.00364255002161091	8915/84433/8454/3551/8517/10892/6885/4790/4792/5579/5716/10197/5970/6233/7311/7314/7316	17	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	20/1559	84/12465	0.00303191130140502	0.00737527983728875	0.003692202526329	9370/51129/23097/1019/1051/1387/2033/8841/9314/3952/5469/8648/4790/5468/10891/5970/7040/7124/7471/7480	20	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	9/1559	26/12465	0.00311424082564244	0.00753137832323733	0.00377034833732068	29949/53832/11009/3717/3718/9021/6772/6774/6777	9	ann_GO0006915.txt.txt
